Targetid,mag_g,magerr_g,mag_r,magerr_r,mag_i,magerr_i
39628362066432778,21.216549,-0.02326217600158503,20.817022,-0.01691463275198716,20.843739,-0.06832247169890004
39628362070622719,20.918676,-0.016204980735759718,20.71045,-0.015234882922969567,20.765396,-0.05135996401580464
39628362070622841,19.814688,-0.00687888233395379,19.50034,-0.0050032082570514395,19.582043,-0.018281349701541494
39628362070623682,20.247627,-0.009765249595655374,19.898144,-0.007047379704242852,20.02332,-0.025139032314264773
39628362070625223,20.548838,-0.011693057142575795,20.433311,-0.011692475570483215,20.227505,-0.03110921204469149
39628362070625318,20.123207,-0.008596937747196083,20.024578,-0.007935590829171987,19.735733,-0.020748314243834973
39628362070627276,20.505219,-0.011524850622873057,20.386639,-0.01104316650626657,20.466501,-0.03291963303364014
39628362074821656,20.78742,-0.014633523474334395,20.424501,-0.011844505211815001,20.397272,-0.03505944867841167
39628362074821711,21.199589,-0.022008634523462675,20.914717,-0.018834072020119504,20.620438,-0.04582849001283934
39628362079012034,21.57223,-0.0638819621818781,21.500534,-0.06569822061098604,20.73494,-0.19557916728009475
39628362079012162,21.664888,-0.05744315973456691,21.475891,-0.04817218649957575,21.138939,-0.22354509806519132
39628362079012790,21.404142,-0.030930424297758576,21.13101,-0.026827908906701992,20.965778,-0.09465119712825715
39628362079014916,19.199337,-0.0038679524664110127,18.919523,-0.00301463631149502,18.833035,-0.01005926375270775
39628362079015436,20.204275,-0.008864207845082463,20.099585,-0.008463333512913427,20.02554,-0.025397753904215722
39628362083207695,21.234465,-0.02319472096225647,20.89669,-0.018243795524403642,20.438305,-0.03342897858808695
39628362083207756,20.780571,-0.013958853944627382,20.34156,-0.010500169021648636,20.349562,-0.03379059173589118
39628362087399736,21.685839,-0.07981681714636445,21.344435,-0.042970039882011375,21.183208,-0.1604768459159299
39628362087401178,20.187042,-0.008802307380569894,20.236446,-0.009541579695239255,20.065973,-0.02751240442625364
39628362087401489,21.233707,-0.024474516606366077,20.954134,-0.019700653198833646,20.882175,-0.07778856217818021
39628362087401871,21.37944,-0.029020869644161347,20.189802,-0.009131093383163109,20.052338,-0.025784605788257243
39628362087402051,21.553514,-0.0498043800881277,21.373472,-0.04710156954903736,20.943184,-0.1487135340915378
39628362087403325,21.636751,-0.061537188092601926,21.43078,-0.060879055081541476,20.874794,-0.11857889653253009
39628362091594144,19.956127,-0.007276659575154749,19.478199,-0.004802944544327041,19.407728,-0.01530175567420766
39628362091598329,20.96035,-0.018182471808191086,20.81703,-0.01754368345788343,20.602425,-0.04090090742522041
39628362095788741,20.752575,-0.014433472430345724,20.559856,-0.013305049007974502,20.336458,-0.03090100153667157
39628362095789818,19.585388,-0.006249509648768816,19.243757,-0.003974922214353208,18.938602,-0.010486016526727425
39628362095790555,18.677315,-0.0029792736180533435,18.309011,-0.0018884343767440932,18.272362,-0.006231897545947858
39628362095791839,20.987823,-0.017925013880183402,20.59801,-0.013268344994168985,20.519718,-0.03794446731791443
39628362095791987,20.903202,-0.016445777992417306,20.578287,-0.012792461391511984,20.380869,-0.03101976431441263
39628362095792556,21.151018,-0.020607961509117013,21.021915,-0.019808718968650656,20.874287,-0.07795141993450375
39628362099984272,21.235348,-0.023977145752233385,20.81602,-0.016405442670768065,20.731613,-0.05062667217184171
39628362099984818,20.392878,-0.01127982805597969,20.091377,-0.00850361527909168,20.08642,-0.02792714466333145
39628362104176674,20.907648,-0.0168200999966764,20.816566,-0.017326794086599023,20.566309,-0.042498740400336806
39628362104177848,21.313555,-0.026408068328686675,20.792313,-0.01609432795472945,20.634176,-0.05256826169128365
39628362104178261,21.438175,-0.03961399535034613,21.337276,-0.047660942191610225,20.972847,-0.08089079296449425
39628362104178368,18.280117,-0.0021838788577823723,17.744156,-0.0012668062153616496,17.604422,-0.003858639181698669
39628362104178915,20.65202,-0.01342355801432192,20.557808,-0.012625587756425185,20.367706,-0.033133403801899115
39628362104179240,21.940329,-0.15924447590572324,21.216707,-0.027536587157443528,20.806713,-0.0671715253591026
39628362104179406,21.463459,-0.035778139065606,21.271677,-0.04443747682622036,21.263142,-0.16555140105410823
39628362108373678,20.157463,-0.010131520924789347,19.700344,-0.006126230955116361,19.696642,-0.021477980606651705
39628367577746304,21.39135,-0.030051843960371378,20.988855,-0.019351377672798157,20.798552,-0.051723223150313524
39628367577747252,20.021145,-0.007631638990910076,19.641457,-0.005524160588820184,19.840042,-0.022326474449678835
39628367581939894,20.337914,-0.009910672692875752,20.02845,-0.007887887794427943,19.867016,-0.023999177253002178
39628367581940450,20.362625,-0.010335254821712702,20.08603,-0.008472016922884398,19.997402,-0.025313208150055493
39628367586132636,21.229263,-0.024465294077689544,21.069386,-0.023381068833474593,20.86011,-0.07750845539705623
39628367586134041,21.670534,-0.13212169496665221,21.057262,-0.02170602371305898,20.962154,-0.0747669151727485
39628367590329537,20.030806,-0.008781568997127266,19.847618,-0.006681546397529873,19.698462,-0.020844716432118625
39628367590329745,20.284758,-0.010520122644745356,20.139082,-0.008827578384995875,19.84822,-0.021632823235988575
39628367590330253,20.565159,-0.012959455148752968,20.573734,-0.013031239835433892,20.317455,-0.03239446741122719
39628367594520770,20.745071,-0.014362262151074163,20.2191,-0.009444672451934028,20.145947,-0.02684245599239422
39628367594520895,21.302584,-0.026470220101848553,21.308096,-0.03555144779377046,20.898954,-0.10398104128477273
39628367598716407,21.639874,-0.179962812635356,21.728184,-0.20893055114139586,20.747631,-0.19706762839487232
39628367598717330,20.151768,-0.009383329667455422,19.74045,-0.006079908318833471,19.771015,-0.020634218303410487
39628367602912009,20.13552,-0.009376845798930796,19.149782,-0.0036702273276253547,18.719345,-0.008867119443877497
39628367602912440,20.358047,-0.010917745342329876,19.920443,-0.007232507825605032,20.02108,-0.026085679158156228
39628373072282475,20.799276,-0.015187935228909927,20.739565,-0.015190959224678696,20.70694,-0.05199282283504753
39628373072283302,19.867609,-0.00671170070013481,19.53831,-0.005070555917892909,19.427147,-0.015685953600520143
39628373072285778,21.596107,-0.057143458317800364,21.43653,-0.05064845577712859,20.961626,-0.14941782678922025
39628373080673593,20.523949,-0.012473357151348436,20.257004,-0.010065510189027052,20.001392,-0.02584839097512729
39628373080673976,21.082525,-0.019475399837167073,20.60565,-0.013675834525931513,20.635738,-0.044695171018529926
39628373080674515,21.511374,-0.04920926093519317,21.256826,-0.04565971800281457,21.100386,-0.15728953748676475
39628373084867700,21.050234,-0.018168658697375117,20.982037,-0.02058525721082635,20.825935,-0.05621043386974039
39628373084868505,20.473536,-0.01192831285389708,20.147251,-0.008839131899847249,20.061968,-0.02580520310139216
39628421961090624,21.768133,-0.12319700876012792,21.46516,-0.08196966334923521,21.072613,-0.21925425899403933
39628427329802000,20.347015,-0.009868118653529092,20.198183,-0.008982038644547722,20.064312,-0.02817547619145206
39628427329802971,19.844719,-0.006221545465018133,19.744698,-0.006093493474413223,19.7371,-0.02084550184956973
39628432681733918,21.268963,-0.026953732003603972,21.091648,-0.028283800912975058,20.64109,-0.05469808480244169
39628432685926346,19.673445,-0.005365003445810372,19.509996,-0.004951125680923709,19.599014,-0.01927826378518781
39628432685926815,21.092474,-0.020991103738265085,20.377323,-0.010995217386793163,20.48508,-0.04428921137498947
39628432690119829,20.576488,-0.012409741427484943,20.500565,-0.012388646713593526,20.279875,-0.035669519784792526
39628432690119957,21.455898,-0.052859043039175435,21.268377,-0.04744149057225536,20.992222,-0.12359137617424028
39628432690121274,17.93787,-0.001459108357310782,17.785662,-0.0012588557236752887,17.748837,-0.004548103321231661
39628432690123287,20.982044,-0.01789016408498059,20.609837,-0.013539436612143033,20.39127,-0.03785703353086131
39628432690124081,21.56044,-0.062303411420147045,21.374083,-0.062417907647448645,21.121906,-0.22256658621687814
39628432694313291,21.432579,-0.04907929902832434,21.361153,-0.057501902730981554,20.626192,-0.1356115364644525
39628432694314929,19.334482,-0.0040554282345889175,19.238247,-0.003908334322939694,19.108395,-0.012757739584194804
39628432694314948,21.203915,-0.023766352081297463,21.015007,-0.020592898312562787,20.653803,-0.055859900707399684
39628432694316764,19.589283,-0.004977502118179046,19.46091,-0.004639105245697516,19.18331,-0.013631839928606003
39628438029470229,17.867119,-0.0016441606266812416,17.394243,-0.0011026162512921221,17.029587,-0.002951813491720159
39628438033663419,20.797886,-0.015626683401337292,20.713675,-0.015033784559882591,20.446644,-0.04244119375775762
39628438037858911,20.944338,-0.019788439281201612,20.873041,-0.019298800963606817,20.710903,-0.052108799045166264
39628438042053813,20.941326,-0.018661347860438257,20.656078,-0.014092991250818912,20.422812,-0.04114222598462312
39628438046245611,20.139126,-0.008246146952357251,20.076818,-0.00825433301645588,19.934252,-0.026559147308164638
39628443377207481,21.381,-0.03298542542363456,21.011793,-0.025774631294818016,20.782003,-0.06741578683410154
39628443381399902,21.023424,-0.017979709202149433,20.768175,-0.016874846706318763,20.693285,-0.05255604122583352
39628448683002240,21.55467,-0.06665215053318273,21.208736,-0.04860546217768733,20.799187,-0.19897043982686347
39628448687197248,20.140148,-0.008593574273464407,19.955387,-0.008199763226479024,20.025684,-0.032637244204830516
39628448687197508,20.34222,-0.010204519643781822,20.229908,-0.010637488499069276,19.965767,-0.03130503812530709
39628448699780161,20.338366,-0.009551300426481798,19.989857,-0.008107357948780576,19.842604,-0.024856731547673424
39628448699780992,21.373823,-0.0360608643181087,21.223515,-0.039266129380127496,20.968742,-0.12262945123280801
39628448712361666,21.148832,-0.020773942025528947,20.946556,-0.02001049622873705,20.867626,-0.08481605365961097
39628448716554407,21.050549,-0.020609610905685184,20.86521,-0.0186137529437052,20.682457,-0.06580545618484214
39628448720749747,21.603878,-0.05932759448650831,21.127913,-0.027078424109076533,20.720491,-0.06103430187480814
39628453992990331,20.950909,-0.01831777612317184,20.948027,-0.02476757202360698,20.904886,-0.2046603030924329
39628454001379229,21.331429,-0.03219008071117071,20.874466,-0.021548513242824252,20.598827,-0.1102275643234504
39628454009766980,21.445503,-0.06984490046269623,21.511429,-0.14119888206918993,21.112354,-0.2213574778161571
39628454009769467,21.260908,-0.021810466921493365,21.081278,-0.025278473690555775,20.885143,-0.09264704244970906
39628454009770200,21.515322,-0.06417768027714972,21.238388,-0.03859595308602029,20.78207,-0.10037142466234387
39628454013960857,19.720932,-0.005588837752360816,19.685753,-0.006128127860613747,19.645092,-0.023193549783864023
39628454013961028,19.83187,-0.006127621788129828,19.544794,-0.00539897138953256,19.390652,-0.017408498353745635
39628454018158609,21.174334,-0.025419392422267054,20.773344,-0.018878526024485486,20.564548,-0.06059099181021773
39628454026543518,20.49508,-0.011985207649724869,20.339567,-0.010906527116053591,20.193829,-0.034655347953175486
39628454026544678,21.38844,-0.03359710584727258,21.130953,-0.031233359353265027,20.895823,-0.12048244898954143
39628454026545091,19.941303,-0.007433317904309892,19.592106,-0.005665880512759448,19.685057,-0.02317345638872857
39628454030738418,21.42925,-0.0755210531323888,21.167053,-0.04218832045282542,20.741236,-0.11519250757532588
39628454030740854,21.176138,-0.02592297573249541,20.864355,-0.01861719482415925,20.639746,-0.11422116151937747
39628459290395364,21.186977,-0.0267721755290567,20.884645,-0.025537587150719573,20.604073,-0.11197406549936115
39628459294590058,19.951492,-0.009460983399835064,19.80226,-0.008404149306036938,19.803429,-0.03288595701932199
39628459307174592,21.286276,-0.0379508978615828,21.082743,-0.03456408699749912,20.727097,-0.08886667846336736
39628459315564443,19.531363,-0.010544381823784633,19.379433,-0.011586932177375275,19.293959,-0.05213637928458514
39628459319758622,21.565887,-0.04890241516982761,21.207693,-0.040983938203695856,20.678072,-0.13990752185281732
39628459323949521,20.785807,-0.015525547305146822,20.661924,-0.014940730197788174,20.333384,-0.04259828406583899
39628459328143872,21.498983,-0.053430478873672964,21.20576,-0.04598976947924427,20.952583,-0.15006274559264862
39628459336535305,21.221731,-0.022827673199329067,20.816343,-0.01795780370900879,20.705875,-0.06655215366033893
39628464587800901,20.415127,-0.02321350515680957,20.10392,-0.01961063697933851,20.067352,-0.07979408958779517
39628464587801610,19.415693,-0.004551431930898849,19.443243,-0.004922260663982418,19.340834,-0.0190968287492096
39628464591996785,21.751888,-0.12075527394871037,21.163614,-0.043534871267187684,20.712893,-0.13713832711205082
39628464591998411,21.53022,-0.054736677806080866,21.244719,-0.08541475538155643,20.923958,-0.203508501321172
39628464596190556,21.216858,-0.022366225815550745,20.809303,-0.02047016417765333,20.419209,-0.05194971485254612
39628464608774930,21.08728,-0.023500893571892188,20.881655,-0.02223385983051081,20.578945,-0.060574946210142484
39628464608775377,19.844242,-0.006932838301302124,19.72844,-0.006548452682871798,19.634508,-0.024054907327257263
39628464612968819,17.754824,-0.0014136202247178734,17.447857,-0.0011018967796394361,17.19901,-0.0036013869099158382
39628464612970271,21.494621,-0.0640687133776373,21.232365,-0.05255804980997011,20.958935,-0.1447682335740608
39628464612970272,20.666092,-0.014941878387207404,20.496387,-0.013563210910574405,20.411444,-0.03995255651497148
39628469851655202,19.626696,-0.0063106679664264404,19.231756,-0.004544101771169023,19.056934,-0.015666931504048652
39628469855850716,18.867434,-0.0033821435591536433,18.47256,-0.0024443200913770017,18.120062,-0.007367420118409651
39628469864236696,21.425907,-0.0421470501446062,21.180696,-0.051048195153904886,20.640427,-0.13434798612197524
39628469868429533,20.231134,-0.009173073965183642,20.167267,-0.009858627209849908,20.046764,-0.03454185731680572
39628469868430299,21.285011,-0.0285844180448468,20.914309,-0.022231520480124573,20.60501,-0.07186413081591722
39628469868431392,20.802788,-0.01527957478640146,20.539688,-0.014177114062008892,20.29803,-0.04280356583509708
39628469868431417,20.750341,-0.01453403597136225,20.75269,-0.0180694505826921,20.475681,-0.06812209453211429
39628469881014333,20.930794,-0.01829350685945979,20.801012,-0.019254782053404636,20.510128,-0.06761019512050208
39628469881015357,20.05622,-0.008391197385944174,19.792915,-0.00698166986064111,19.557993,-0.022695226042882682
39628469897791647,20.224987,-0.008918140176015346,19.884638,-0.007254004143304019,19.637802,-0.02267425706556607
39628475136477768,21.631405,-0.09578399771299251,21.367142,-0.08288415697116633,20.352932,-0.1320530589038872
39628475140671916,21.743298,-0.13309932946553307,21.23297,-0.04701575976152437,20.511454,-0.07060325038185755
39628475144867346,21.163166,-0.02599354577973288,20.860483,-0.022302900692238413,20.528393,-0.06337544302251724
